Genotype	slot	signal	value	n_batches	total_flies	PC1	rank	zt
"DGRP317"	0	"sleep"	0.683733333333333	1	25	0.127106448938878	103	0.25
"DGRP317"	1	"sleep"	0.691466666666667	1	25	0.127106448938878	103	0.75
"DGRP317"	2	"sleep"	0.688	1	25	0.127106448938878	103	1.25
"DGRP317"	3	"sleep"	0.703466666666667	1	25	0.127106448938878	103	1.75
"DGRP317"	4	"sleep"	0.658133333333333	1	25	0.127106448938878	103	2.25
"DGRP317"	5	"sleep"	0.599733333333333	1	25	0.127106448938878	103	2.75
"DGRP317"	6	"sleep"	0.564	1	25	0.127106448938878	103	3.25
"DGRP317"	7	"sleep"	0.542933333333333	1	25	0.127106448938878	103	3.75
"DGRP317"	8	"sleep"	0.492533333333333	1	25	0.127106448938878	103	4.25
"DGRP317"	9	"sleep"	0.423733333333333	1	25	0.127106448938878	103	4.75
"DGRP317"	10	"sleep"	0.3992	1	25	0.127106448938878	103	5.25
"DGRP317"	11	"sleep"	0.36	1	25	0.127106448938878	103	5.75
"DGRP317"	12	"sleep"	0.333866666666667	1	25	0.127106448938878	103	6.25
"DGRP317"	13	"sleep"	0.300533333333333	1	25	0.127106448938878	103	6.75
"DGRP317"	14	"sleep"	0.0984	1	25	0.127106448938878	103	7.25
"DGRP317"	15	"sleep"	0.00666666666666667	1	25	0.127106448938878	103	7.75
"DGRP317"	16	"sleep"	0.00906666666666667	1	25	0.127106448938878	103	8.25
"DGRP317"	17	"sleep"	0.00933333333333334	1	25	0.127106448938878	103	8.75
"DGRP317"	18	"sleep"	0.00426666666666667	1	25	0.127106448938878	103	9.25
"DGRP317"	19	"sleep"	0.0298666666666667	1	25	0.127106448938878	103	9.75
"DGRP317"	20	"sleep"	0.0976	1	25	0.127106448938878	103	10.25
"DGRP317"	21	"sleep"	0.233333333333333	1	25	0.127106448938878	103	10.75
"DGRP317"	22	"sleep"	0.410133333333333	1	25	0.127106448938878	103	11.25
"DGRP317"	23	"sleep"	0.643466666666667	1	25	0.127106448938878	103	11.75
"DGRP317"	24	"sleep"	0.792533333333333	1	25	0.127106448938878	103	12.25
"DGRP317"	25	"sleep"	0.8648	1	25	0.127106448938878	103	12.75
"DGRP317"	26	"sleep"	0.852266666666667	1	25	0.127106448938878	103	13.25
"DGRP317"	27	"sleep"	0.831466666666667	1	25	0.127106448938878	103	13.75
"DGRP317"	28	"sleep"	0.8176	1	25	0.127106448938878	103	14.25
"DGRP317"	29	"sleep"	0.794933333333333	1	25	0.127106448938878	103	14.75
"DGRP317"	30	"sleep"	0.697333333333333	1	25	0.127106448938878	103	15.25
"DGRP317"	31	"sleep"	0.633866666666667	1	25	0.127106448938878	103	15.75
"DGRP317"	32	"sleep"	0.5464	1	25	0.127106448938878	103	16.25
"DGRP317"	33	"sleep"	0.4424	1	25	0.127106448938878	103	16.75
"DGRP317"	34	"sleep"	0.429333333333333	1	25	0.127106448938878	103	17.25
"DGRP317"	35	"sleep"	0.329066666666667	1	25	0.127106448938878	103	17.75
"DGRP317"	36	"sleep"	0.349066666666667	1	25	0.127106448938878	103	18.25
"DGRP317"	37	"sleep"	0.361866666666667	1	25	0.127106448938878	103	18.75
"DGRP317"	38	"sleep"	0.337866666666667	1	25	0.127106448938878	103	19.25
"DGRP317"	39	"sleep"	0.3912	1	25	0.127106448938878	103	19.75
"DGRP317"	40	"sleep"	0.3512	1	25	0.127106448938878	103	20.25
"DGRP317"	41	"sleep"	0.338666666666667	1	25	0.127106448938878	103	20.75
"DGRP317"	42	"sleep"	0.345333333333333	1	25	0.127106448938878	103	21.25
"DGRP317"	43	"sleep"	0.337333333333333	1	25	0.127106448938878	103	21.75
"DGRP317"	44	"sleep"	0.304266666666667	1	25	0.127106448938878	103	22.25
"DGRP317"	45	"sleep"	0.305066666666667	1	25	0.127106448938878	103	22.75
"DGRP317"	46	"sleep"	0.441333333333333	1	25	0.127106448938878	103	23.25
"DGRP317"	47	"sleep"	0.6048	1	25	0.127106448938878	103	23.75
"DGRP318"	0	"moving"	0.396388888888889	1	24	-0.0484869485277159	83	0.25
"DGRP318"	1	"moving"	0.401666666666667	1	24	-0.0484869485277159	83	0.75
"DGRP318"	2	"moving"	0.341944444444444	1	24	-0.0484869485277159	83	1.25
"DGRP318"	3	"moving"	0.358055555555556	1	24	-0.0484869485277159	83	1.75
"DGRP318"	4	"moving"	0.36	1	24	-0.0484869485277159	83	2.25
"DGRP318"	5	"moving"	0.343611111111111	1	24	-0.0484869485277159	83	2.75
"DGRP318"	6	"moving"	0.341388888888889	1	24	-0.0484869485277159	83	3.25
"DGRP318"	7	"moving"	0.334722222222222	1	24	-0.0484869485277159	83	3.75
"DGRP318"	8	"moving"	0.321111111111111	1	24	-0.0484869485277159	83	4.25
"DGRP318"	9	"moving"	0.310555555555556	1	24	-0.0484869485277159	83	4.75
"DGRP318"	10	"moving"	0.313333333333333	1	24	-0.0484869485277159	83	5.25
"DGRP318"	11	"moving"	0.338611111111111	1	24	-0.0484869485277159	83	5.75
"DGRP318"	12	"moving"	0.3425	1	24	-0.0484869485277159	83	6.25
"DGRP318"	13	"moving"	0.339444444444444	1	24	-0.0484869485277159	83	6.75
"DGRP318"	14	"moving"	0.344166666666667	1	24	-0.0484869485277159	83	7.25
"DGRP318"	15	"moving"	0.322777777777778	1	24	-0.0484869485277159	83	7.75
"DGRP318"	16	"moving"	0.629722222222222	1	24	-0.0484869485277159	83	8.25
"DGRP318"	17	"moving"	0.573888888888889	1	24	-0.0484869485277159	83	8.75
"DGRP318"	18	"moving"	0.508333333333333	1	24	-0.0484869485277159	83	9.25
"DGRP318"	19	"moving"	0.4125	1	24	-0.0484869485277159	83	9.75
"DGRP318"	20	"moving"	0.346111111111111	1	24	-0.0484869485277159	83	10.25
"DGRP318"	21	"moving"	0.294444444444444	1	24	-0.0484869485277159	83	10.75
"DGRP318"	22	"moving"	0.269722222222222	1	24	-0.0484869485277159	83	11.25
"DGRP318"	23	"moving"	0.274444444444444	1	24	-0.0484869485277159	83	11.75
"DGRP318"	24	"moving"	0.283333333333333	1	24	-0.0484869485277159	83	12.25
"DGRP318"	25	"moving"	0.276666666666667	1	24	-0.0484869485277159	83	12.75
"DGRP318"	26	"moving"	0.259444444444444	1	24	-0.0484869485277159	83	13.25
"DGRP318"	27	"moving"	0.253888888888889	1	24	-0.0484869485277159	83	13.75
"DGRP318"	28	"moving"	0.295277777777778	1	24	-0.0484869485277159	83	14.25
"DGRP318"	29	"moving"	0.281111111111111	1	24	-0.0484869485277159	83	14.75
"DGRP318"	30	"moving"	0.300833333333333	1	24	-0.0484869485277159	83	15.25
"DGRP318"	31	"moving"	0.304444444444444	1	24	-0.0484869485277159	83	15.75
"DGRP318"	32	"moving"	0.333333333333333	1	24	-0.0484869485277159	83	16.25
"DGRP318"	33	"moving"	0.349722222222222	1	24	-0.0484869485277159	83	16.75
"DGRP318"	34	"moving"	0.34	1	24	-0.0484869485277159	83	17.25
"DGRP318"	35	"moving"	0.348888888888889	1	24	-0.0484869485277159	83	17.75
"DGRP318"	36	"moving"	0.341388888888889	1	24	-0.0484869485277159	83	18.25
"DGRP318"	37	"moving"	0.331111111111111	1	24	-0.0484869485277159	83	18.75
"DGRP318"	38	"moving"	0.362222222222222	1	24	-0.0484869485277159	83	19.25
"DGRP318"	39	"moving"	0.379722222222222	1	24	-0.0484869485277159	83	19.75
"DGRP318"	40	"moving"	0.388333333333333	1	24	-0.0484869485277159	83	20.25
"DGRP318"	41	"moving"	0.366111111111111	1	24	-0.0484869485277159	83	20.75
"DGRP318"	42	"moving"	0.346944444444444	1	24	-0.0484869485277159	83	21.25
"DGRP318"	43	"moving"	0.345	1	24	-0.0484869485277159	83	21.75
"DGRP318"	44	"moving"	0.372222222222222	1	24	-0.0484869485277159	83	22.25
"DGRP318"	45	"moving"	0.382222222222222	1	24	-0.0484869485277159	83	22.75
"DGRP318"	46	"moving"	0.356111111111111	1	24	-0.0484869485277159	83	23.25
"DGRP318"	47	"moving"	0.373611111111111	1	24	-0.0484869485277159	83	23.75
"DGRP318"	0	"sleep"	0.360555555555556	1	24	-0.0484869485277159	83	0.25
"DGRP318"	1	"sleep"	0.328611111111111	1	24	-0.0484869485277159	83	0.75
"DGRP318"	2	"sleep"	0.393055555555556	1	24	-0.0484869485277159	83	1.25
"DGRP318"	3	"sleep"	0.336388888888889	1	24	-0.0484869485277159	83	1.75
"DGRP318"	4	"sleep"	0.312222222222222	1	24	-0.0484869485277159	83	2.25
"DGRP318"	5	"sleep"	0.358888888888889	1	24	-0.0484869485277159	83	2.75
"DGRP318"	6	"sleep"	0.335277777777778	1	24	-0.0484869485277159	83	3.25
"DGRP318"	7	"sleep"	0.374166666666667	1	24	-0.0484869485277159	83	3.75
"DGRP318"	8	"sleep"	0.369166666666667	1	24	-0.0484869485277159	83	4.25
"DGRP318"	9	"sleep"	0.427222222222222	1	24	-0.0484869485277159	83	4.75
"DGRP318"	10	"sleep"	0.388611111111111	1	24	-0.0484869485277159	83	5.25
"DGRP318"	11	"sleep"	0.364166666666667	1	24	-0.0484869485277159	83	5.75
"DGRP318"	12	"sleep"	0.362222222222222	1	24	-0.0484869485277159	83	6.25
"DGRP318"	13	"sleep"	0.355555555555556	1	24	-0.0484869485277159	83	6.75
"DGRP318"	14	"sleep"	0.349166666666667	1	24	-0.0484869485277159	83	7.25
"DGRP318"	15	"sleep"	0.379166666666667	1	24	-0.0484869485277159	83	7.75
"DGRP318"	16	"sleep"	0.161388888888889	1	24	-0.0484869485277159	83	8.25
"DGRP318"	17	"sleep"	0.180277777777778	1	24	-0.0484869485277159	83	8.75
"DGRP318"	18	"sleep"	0.271666666666667	1	24	-0.0484869485277159	83	9.25
"DGRP318"	19	"sleep"	0.406111111111111	1	24	-0.0484869485277159	83	9.75
"DGRP318"	20	"sleep"	0.486944444444444	1	24	-0.0484869485277159	83	10.25
"DGRP318"	21	"sleep"	0.5675	1	24	-0.0484869485277159	83	10.75
"DGRP318"	22	"sleep"	0.586944444444445	1	24	-0.0484869485277159	83	11.25
"DGRP318"	23	"sleep"	0.585277777777778	1	24	-0.0484869485277159	83	11.75
"DGRP318"	24	"sleep"	0.582222222222222	1	24	-0.0484869485277159	83	12.25
"DGRP318"	25	"sleep"	0.561944444444444	1	24	-0.0484869485277159	83	12.75
"DGRP318"	26	"sleep"	0.6	1	24	-0.0484869485277159	83	13.25
"DGRP318"	27	"sleep"	0.607222222222222	1	24	-0.0484869485277159	83	13.75
"DGRP318"	28	"sleep"	0.561111111111111	1	24	-0.0484869485277159	83	14.25
"DGRP318"	29	"sleep"	0.575277777777778	1	24	-0.0484869485277159	83	14.75
"DGRP318"	30	"sleep"	0.549444444444444	1	24	-0.0484869485277159	83	15.25
"DGRP318"	31	"sleep"	0.543611111111111	1	24	-0.0484869485277159	83	15.75
"DGRP318"	32	"sleep"	0.486666666666667	1	24	-0.0484869485277159	83	16.25
"DGRP318"	33	"sleep"	0.4675	1	24	-0.0484869485277159	83	16.75
"DGRP318"	34	"sleep"	0.478611111111111	1	24	-0.0484869485277159	83	17.25
"DGRP318"	35	"sleep"	0.453611111111111	1	24	-0.0484869485277159	83	17.75
"DGRP318"	36	"sleep"	0.475833333333333	1	24	-0.0484869485277159	83	18.25
"DGRP318"	37	"sleep"	0.5125	1	24	-0.0484869485277159	83	18.75
"DGRP318"	38	"sleep"	0.455555555555556	1	24	-0.0484869485277159	83	19.25
"DGRP318"	39	"sleep"	0.412777777777778	1	24	-0.0484869485277159	83	19.75
"DGRP318"	40	"sleep"	0.409722222222222	1	24	-0.0484869485277159	83	20.25
"DGRP318"	41	"sleep"	0.440277777777778	1	24	-0.0484869485277159	83	20.75
"DGRP318"	42	"sleep"	0.47	1	24	-0.0484869485277159	83	21.25
"DGRP318"	43	"sleep"	0.453055555555556	1	24	-0.0484869485277159	83	21.75
"DGRP318"	44	"sleep"	0.422222222222222	1	24	-0.0484869485277159	83	22.25
"DGRP318"	45	"sleep"	0.425555555555556	1	24	-0.0484869485277159	83	22.75
"DGRP318"	46	"sleep"	0.443055555555556	1	24	-0.0484869485277159	83	23.25
"DGRP318"	47	"sleep"	0.425555555555556	1	24	-0.0484869485277159	83	23.75
"DGRP319"	0	"moving"	0.357959595959596	3	44	0.215495586454086	116	0.25
"DGRP319"	1	"moving"	0.297118181818182	3	44	0.215495586454086	116	0.75
"DGRP319"	2	"moving"	0.170630303030303	3	44	0.215495586454086	116	1.25
"DGRP319"	3	"moving"	0.0544282828282828	3	44	0.215495586454086	116	1.75
"DGRP319"	4	"moving"	0.0627414141414142	3	44	0.215495586454086	116	2.25
"DGRP319"	5	"moving"	0.0574272727272727	3	44	0.215495586454086	116	2.75
"DGRP319"	6	"moving"	0.0443020202020202	3	44	0.215495586454086	116	3.25
"DGRP319"	7	"moving"	0.0698202020202019	3	44	0.215495586454086	116	3.75
"DGRP319"	8	"moving"	0.0599232323232323	3	44	0.215495586454086	116	4.25
"DGRP319"	9	"moving"	0.0593707070707071	3	44	0.215495586454086	116	4.75
"DGRP319"	10	"moving"	0.0498141414141414	3	44	0.215495586454086	116	5.25
"DGRP319"	11	"moving"	0.0659808080808081	3	44	0.215495586454086	116	5.75
"DGRP319"	12	"moving"	0.0686474747474747	3	44	0.215495586454086	116	6.25
"DGRP319"	13	"moving"	0.0914575757575759	3	44	0.215495586454086	116	6.75
"DGRP319"	14	"moving"	0.228729292929293	3	44	0.215495586454086	116	7.25
"DGRP319"	15	"moving"	0.3255	3	44	0.215495586454086	116	7.75
"DGRP319"	16	"moving"	0.309942424242424	3	44	0.215495586454086	116	8.25
"DGRP319"	17	"moving"	0.327956565656566	3	44	0.215495586454086	116	8.75
"DGRP319"	18	"moving"	0.631530303030303	3	44	0.215495586454086	116	9.25
"DGRP319"	19	"moving"	0.646809090909091	3	44	0.215495586454086	116	9.75
"DGRP319"	20	"moving"	0.571386868686869	3	44	0.215495586454086	116	10.25
"DGRP319"	21	"moving"	0.478735353535353	3	44	0.215495586454086	116	10.75
"DGRP319"	22	"moving"	0.331136363636364	3	44	0.215495586454086	116	11.25
"DGRP319"	23	"moving"	0.176489898989899	3	44	0.215495586454086	116	11.75
"DGRP319"	24	"moving"	0.0758929292929293	3	44	0.215495586454086	116	12.25
"DGRP319"	25	"moving"	0.0590040404040404	3	44	0.215495586454086	116	12.75
"DGRP319"	26	"moving"	0.0519959595959596	3	44	0.215495586454086	116	13.25
"DGRP319"	27	"moving"	0.0701575757575759	3	44	0.215495586454086	116	13.75
"DGRP319"	28	"moving"	0.0767535353535353	3	44	0.215495586454086	116	14.25
"DGRP319"	29	"moving"	0.0602939393939394	3	44	0.215495586454086	116	14.75
"DGRP319"	30	"moving"	0.0570232323232322	3	44	0.215495586454086	116	15.25
"DGRP319"	31	"moving"	0.0653191919191919	3	44	0.215495586454086	116	15.75
"DGRP319"	32	"moving"	0.0947080808080809	3	44	0.215495586454086	116	16.25
"DGRP319"	33	"moving"	0.0876535353535353	3	44	0.215495586454086	116	16.75
"DGRP319"	34	"moving"	0.0667525252525253	3	44	0.215495586454086	116	17.25
"DGRP319"	35	"moving"	0.0702222222222223	3	44	0.215495586454086	116	17.75
"DGRP319"	36	"moving"	0.0754262626262626	3	44	0.215495586454086	116	18.25
"DGRP319"	37	"moving"	0.0879363636363638	3	44	0.215495586454086	116	18.75
"DGRP319"	38	"moving"	0.117262626262626	3	44	0.215495586454086	116	19.25
"DGRP319"	39	"moving"	0.113680808080808	3	44	0.215495586454086	116	19.75
"DGRP319"	40	"moving"	0.107513131313131	3	44	0.215495586454086	116	20.25
"DGRP319"	41	"moving"	0.156258585858586	3	44	0.215495586454086	116	20.75
"DGRP319"	42	"moving"	0.221334343434344	3	44	0.215495586454086	116	21.25
"DGRP319"	43	"moving"	0.248458585858586	3	44	0.215495586454086	116	21.75
"DGRP319"	44	"moving"	0.257884848484849	3	44	0.215495586454086	116	22.25
"DGRP319"	45	"moving"	0.310781818181818	3	44	0.215495586454086	116	22.75
"DGRP319"	46	"moving"	0.385135353535353	3	44	0.215495586454086	116	23.25
"DGRP319"	47	"moving"	0.355158585858586	3	44	0.215495586454086	116	23.75
"DGRP319"	0	"sleep"	0.544653535353535	3	44	0.215495586454086	116	0.25
"DGRP319"	1	"sleep"	0.607849494949495	3	44	0.215495586454086	116	0.75
"DGRP319"	2	"sleep"	0.748729292929293	3	44	0.215495586454086	116	1.25
"DGRP319"	3	"sleep"	0.910472727272727	3	44	0.215495586454086	116	1.75
"DGRP319"	4	"sleep"	0.911956565656566	3	44	0.215495586454086	116	2.25
"DGRP319"	5	"sleep"	0.92349797979798	3	44	0.215495586454086	116	2.75
"DGRP319"	6	"sleep"	0.936670707070707	3	44	0.215495586454086	116	3.25
"DGRP319"	7	"sleep"	0.896961616161616	3	44	0.215495586454086	116	3.75
"DGRP319"	8	"sleep"	0.917618181818182	3	44	0.215495586454086	116	4.25
"DGRP319"	9	"sleep"	0.919164646464647	3	44	0.215495586454086	116	4.75
"DGRP319"	10	"sleep"	0.929215151515152	3	44	0.215495586454086	116	5.25
"DGRP319"	11	"sleep"	0.910562626262626	3	44	0.215495586454086	116	5.75
"DGRP319"	12	"sleep"	0.89719494949495	3	44	0.215495586454086	116	6.25
"DGRP319"	13	"sleep"	0.867637373737374	3	44	0.215495586454086	116	6.75
"DGRP319"	14	"sleep"	0.707438383838384	3	44	0.215495586454086	116	7.25
"DGRP319"	15	"sleep"	0.587341414141414	3	44	0.215495586454086	116	7.75
"DGRP319"	16	"sleep"	0.584968686868687	3	44	0.215495586454086	116	8.25
"DGRP319"	17	"sleep"	0.544984848484849	3	44	0.215495586454086	116	8.75
"DGRP319"	18	"sleep"	0.243954545454545	3	44	0.215495586454086	116	9.25
"DGRP319"	19	"sleep"	0.219767676767677	3	44	0.215495586454086	116	9.75
"DGRP319"	20	"sleep"	0.298144444444445	3	44	0.215495586454086	116	10.25
"DGRP319"	21	"sleep"	0.406508080808081	3	44	0.215495586454086	116	10.75
"DGRP319"	22	"sleep"	0.572763636363636	3	44	0.215495586454086	116	11.25
"DGRP319"	23	"sleep"	0.767591919191919	3	44	0.215495586454086	116	11.75
"DGRP319"	24	"sleep"	0.898165656565657	3	44	0.215495586454086	116	12.25
"DGRP319"	25	"sleep"	0.925958585858586	3	44	0.215495586454086	116	12.75
"DGRP319"	26	"sleep"	0.932749494949495	3	44	0.215495586454086	116	13.25
"DGRP319"	27	"sleep"	0.912648484848485	3	44	0.215495586454086	116	13.75
"DGRP319"	28	"sleep"	0.90570404040404	3	44	0.215495586454086	116	14.25
"DGRP319"	29	"sleep"	0.923693939393939	3	44	0.215495586454086	116	14.75
"DGRP319"	30	"sleep"	0.926636363636364	3	44	0.215495586454086	116	15.25
"DGRP319"	31	"sleep"	0.91610505050505	3	44	0.215495586454086	116	15.75
"DGRP319"	32	"sleep"	0.885423232323232	3	44	0.215495586454086	116	16.25
"DGRP319"	33	"sleep"	0.885737373737374	3	44	0.215495586454086	116	16.75
"DGRP319"	34	"sleep"	0.9122	3	44	0.215495586454086	116	17.25
"DGRP319"	35	"sleep"	0.912740404040404	3	44	0.215495586454086	116	17.75
"DGRP319"	36	"sleep"	0.902171717171717	3	44	0.215495586454086	116	18.25
"DGRP319"	37	"sleep"	0.888347474747475	3	44	0.215495586454086	116	18.75
"DGRP319"	38	"sleep"	0.85839595959596	3	44	0.215495586454086	116	19.25
"DGRP319"	39	"sleep"	0.85539393939394	3	44	0.215495586454086	116	19.75
"DGRP319"	40	"sleep"	0.865335353535354	3	44	0.215495586454086	116	20.25
"DGRP319"	41	"sleep"	0.803988888888889	3	44	0.215495586454086	116	20.75
"DGRP319"	42	"sleep"	0.719149494949495	3	44	0.215495586454086	116	21.25
"DGRP319"	43	"sleep"	0.682435353535353	3	44	0.215495586454086	116	21.75
"DGRP319"	44	"sleep"	0.663953535353535	3	44	0.215495586454086	116	22.25
"DGRP319"	45	"sleep"	0.601209090909091	3	44	0.215495586454086	116	22.75
"DGRP319"	46	"sleep"	0.509652525252525	3	44	0.215495586454086	116	23.25
"DGRP319"	47	"sleep"	0.535337373737374	3	44	0.215495586454086	116	23.75
"DGRP32"	0	"moving"	0.443908045977012	1	29	-1.21202920009964	5	0.25
"DGRP32"	1	"moving"	0.359540229885057	1	29	-1.21202920009964	5	0.75
"DGRP32"	2	"moving"	0.330344827586207	1	29	-1.21202920009964	5	1.25
"DGRP32"	3	"moving"	0.300459770114943	1	29	-1.21202920009964	5	1.75
"DGRP32"	4	"moving"	0.27632183908046	1	29	-1.21202920009964	5	2.25
"DGRP32"	5	"moving"	0.307126436781609	1	29	-1.21202920009964	5	2.75
"DGRP32"	6	"moving"	0.261609195402299	1	29	-1.21202920009964	5	3.25
"DGRP32"	7	"moving"	0.250114942528736	1	29	-1.21202920009964	5	3.75
"DGRP32"	8	"moving"	0.254712643678161	1	29	-1.21202920009964	5	4.25
"DGRP32"	9	"moving"	0.258850574712644	1	29	-1.21202920009964	5	4.75
"DGRP32"	10	"moving"	0.28735632183908	1	29	-1.21202920009964	5	5.25
"DGRP32"	11	"moving"	0.285977011494253	1	29	-1.21202920009964	5	5.75
"DGRP32"	12	"moving"	0.296781609195402	1	29	-1.21202920009964	5	6.25
"DGRP32"	13	"moving"	0.333333333333333	1	29	-1.21202920009964	5	6.75
"DGRP32"	14	"moving"	0.649885057471264	1	29	-1.21202920009964	5	7.25
"DGRP32"	15	"moving"	0.275172413793103	1	29	-1.21202920009964	5	7.75
"DGRP32"	16	"moving"	0.16551724137931	1	29	-1.21202920009964	5	8.25
"DGRP32"	17	"moving"	0.130114942528736	1	29	-1.21202920009964	5	8.75
"DGRP32"	18	"moving"	0.084367816091954	1	29	-1.21202920009964	5	9.25
"DGRP32"	19	"moving"	0.0813793103448276	1	29	-1.21202920009964	5	9.75
"DGRP32"	20	"moving"	0.0908045977011494	1	29	-1.21202920009964	5	10.25
"DGRP32"	21	"moving"	0.140229885057471	1	29	-1.21202920009964	5	10.75
"DGRP32"	22	"moving"	0.120689655172414	1	29	-1.21202920009964	5	11.25
"DGRP32"	23	"moving"	0.120689655172414	1	29	-1.21202920009964	5	11.75
"DGRP32"	24	"moving"	0.135632183908046	1	29	-1.21202920009964	5	12.25
"DGRP32"	25	"moving"	0.18	1	29	-1.21202920009964	5	12.75
"DGRP32"	26	"moving"	0.170804597701149	1	29	-1.21202920009964	5	13.25
"DGRP32"	27	"moving"	0.183448275862069	1	29	-1.21202920009964	5	13.75
"DGRP32"	28	"moving"	0.159310344827586	1	29	-1.21202920009964	5	14.25
"DGRP32"	29	"moving"	0.148045977011494	1	29	-1.21202920009964	5	14.75
"DGRP32"	30	"moving"	0.130344827586207	1	29	-1.21202920009964	5	15.25
"DGRP32"	31	"moving"	0.124137931034483	1	29	-1.21202920009964	5	15.75
"DGRP32"	32	"moving"	0.122298850574713	1	29	-1.21202920009964	5	16.25
"DGRP32"	33	"moving"	0.0845977011494253	1	29	-1.21202920009964	5	16.75
"DGRP32"	34	"moving"	0.0641379310344828	1	29	-1.21202920009964	5	17.25
"DGRP32"	35	"moving"	0.109195402298851	1	29	-1.21202920009964	5	17.75
"DGRP32"	36	"moving"	0.17264367816092	1	29	-1.21202920009964	5	18.25
"DGRP32"	37	"moving"	0.197011494252874	1	29	-1.21202920009964	5	18.75
"DGRP32"	38	"moving"	0.174252873563218	1	29	-1.21202920009964	5	19.25
"DGRP32"	39	"moving"	0.249655172413793	1	29	-1.21202920009964	5	19.75
"DGRP32"	40	"moving"	0.341609195402299	1	29	-1.21202920009964	5	20.25
"DGRP32"	41	"moving"	0.429195402298851	1	29	-1.21202920009964	5	20.75
"DGRP32"	42	"moving"	0.451954022988506	1	29	-1.21202920009964	5	21.25
"DGRP32"	43	"moving"	0.499770114942529	1	29	-1.21202920009964	5	21.75
"DGRP32"	44	"moving"	0.489425287356322	1	29	-1.21202920009964	5	22.25
"DGRP32"	45	"moving"	0.486436781609195	1	29	-1.21202920009964	5	22.75
"DGRP32"	46	"moving"	0.30551724137931	1	29	-1.21202920009964	5	23.25
"DGRP32"	47	"moving"	0.486436781609195	1	29	-1.21202920009964	5	23.75
"DGRP32"	0	"sleep"	0.36735632183908	1	29	-1.21202920009964	5	0.25
"DGRP32"	1	"sleep"	0.48183908045977	1	29	-1.21202920009964	5	0.75
"DGRP32"	2	"sleep"	0.529195402298851	1	29	-1.21202920009964	5	1.25
"DGRP32"	3	"sleep"	0.567816091954023	1	29	-1.21202920009964	5	1.75
"DGRP32"	4	"sleep"	0.602298850574713	1	29	-1.21202920009964	5	2.25
"DGRP32"	5	"sleep"	0.563218390804598	1	29	-1.21202920009964	5	2.75
"DGRP32"	6	"sleep"	0.618850574712644	1	29	-1.21202920009964	5	3.25
"DGRP32"	7	"sleep"	0.636551724137931	1	29	-1.21202920009964	5	3.75
"DGRP32"	8	"sleep"	0.633103448275862	1	29	-1.21202920009964	5	4.25
"DGRP32"	9	"sleep"	0.626896551724138	1	29	-1.21202920009964	5	4.75
"DGRP32"	10	"sleep"	0.572183908045977	1	29	-1.21202920009964	5	5.25
"DGRP32"	11	"sleep"	0.581149425287356	1	29	-1.21202920009964	5	5.75
"DGRP32"	12	"sleep"	0.557471264367816	1	29	-1.21202920009964	5	6.25
"DGRP32"	13	"sleep"	0.511264367816092	1	29	-1.21202920009964	5	6.75
"DGRP32"	14	"sleep"	0.259310344827586	1	29	-1.21202920009964	5	7.25
"DGRP32"	15	"sleep"	0.690804597701149	1	29	-1.21202920009964	5	7.75
"DGRP32"	16	"sleep"	0.810344827586207	1	29	-1.21202920009964	5	8.25
"DGRP32"	17	"sleep"	0.844367816091954	1	29	-1.21202920009964	5	8.75
"DGRP32"	18	"sleep"	0.89816091954023	1	29	-1.21202920009964	5	9.25
"DGRP32"	19	"sleep"	0.9	1	29	-1.21202920009964	5	9.75
"DGRP32"	20	"sleep"	0.888735632183908	1	29	-1.21202920009964	5	10.25
"DGRP32"	21	"sleep"	0.839080459770115	1	29	-1.21202920009964	5	10.75
"DGRP32"	22	"sleep"	0.857241379310345	1	29	-1.21202920009964	5	11.25
"DGRP32"	23	"sleep"	0.857931034482759	1	29	-1.21202920009964	5	11.75
"DGRP32"	24	"sleep"	0.837471264367816	1	29	-1.21202920009964	5	12.25
"DGRP32"	25	"sleep"	0.785057471264368	1	29	-1.21202920009964	5	12.75
"DGRP32"	26	"sleep"	0.792413793103448	1	29	-1.21202920009964	5	13.25
"DGRP32"	27	"sleep"	0.787586206896552	1	29	-1.21202920009964	5	13.75
"DGRP32"	28	"sleep"	0.811494252873563	1	29	-1.21202920009964	5	14.25
"DGRP32"	29	"sleep"	0.821379310344828	1	29	-1.21202920009964	5	14.75
"DGRP32"	30	"sleep"	0.843908045977012	1	29	-1.21202920009964	5	15.25
"DGRP32"	31	"sleep"	0.851264367816092	1	29	-1.21202920009964	5	15.75
"DGRP32"	32	"sleep"	0.844597701149425	1	29	-1.21202920009964	5	16.25
"DGRP32"	33	"sleep"	0.895172413793103	1	29	-1.21202920009964	5	16.75
"DGRP32"	34	"sleep"	0.92	1	29	-1.21202920009964	5	17.25
"DGRP32"	35	"sleep"	0.864367816091954	1	29	-1.21202920009964	5	17.75
"DGRP32"	36	"sleep"	0.780229885057471	1	29	-1.21202920009964	5	18.25
"DGRP32"	37	"sleep"	0.760459770114943	1	29	-1.21202920009964	5	18.75
"DGRP32"	38	"sleep"	0.774022988505747	1	29	-1.21202920009964	5	19.25
"DGRP32"	39	"sleep"	0.698390804597701	1	29	-1.21202920009964	5	19.75
"DGRP32"	40	"sleep"	0.582758620689655	1	29	-1.21202920009964	5	20.25
"DGRP32"	41	"sleep"	0.474712643678161	1	29	-1.21202920009964	5	20.75
